log_file,job_date,experiment_name,MODEL_NAME,MODEL_ID,SUPCON_SIMILARITY,TEMPERATURE,UNIFORMITY_WEIGHT,UNIFORMITY_T,QUEUE_SIZE,USE_QUEUE,GLOBAL_CENTER,CENTER_BEFORE_NORM,TOPK_NEG,WARMUP_EPOCHS,ALPHA_END,ALPHA_RAMP_EPOCHS,MAX_DURATION_SECONDS,BATCH_SIZE,ACCUM_STEPS,NUM_WORKERS,SEED,RAWBOOST_PROB,USE_RAWBOOST,FINETUNE_ENCODER,HEAD_LR,ENC_LR,WEIGHT_DECAY,NUM_SAMPLES,TARGET_SAMPLE_RATE,INPUT_DIM,HIDDEN_DIM,DROPOUT,USE_RAVDESS,USE_COMMONVOICE,best_dev_loss,best_dev_epoch,final_train_loss,final_dev_loss,eer_asv19,eer_itw,eer_asv5,eer_famous_figures,eer_fakexpose,eer_mlaad,eer_asv21_df,eer_asv21_la,hyperparams
asv5_supcon_geodesic_temp_0.05-39934771.log,2026-01-15 03:29:28,asv5_supcon_geodesic_temp_0.05,facebook/wav2vec2-xls-r-300m,,geodesic,0.05,0.0,0.5,,,,,15,100,1.0,80,5,32,,16,1337,0.7,True,True,0.05,0.0001,0.003,None,16000,1024,256,0.1,,,,,,,,,,,,,,,"TEMPERATURE=0.05
UNIFORMITY_WEIGHT=0.0
UNIFORMITY_T=0.5
TOPK_NEG=15
WARMUP_EPOCHS=100
ALPHA_END=1.0
ALPHA_RAMP_EPOCHS=80"
asv5_supcon_geodesic_temp_0.05-40142742.log,2026-01-16 04:49:28,asv5_supcon_geodesic_temp_0.05,facebook/wav2vec2-xls-r-300m,,geodesic,0.05,0.0,0.5,,,,,7,100,1.0,80,5,64,,10,1337,0.7,True,True,5e-05,0.0001,0.003,None,16000,1024,256,0.1,,,,,,,,,,,,,,,"TEMPERATURE=0.05
UNIFORMITY_WEIGHT=0.0
UNIFORMITY_T=0.5
TOPK_NEG=7
WARMUP_EPOCHS=100
ALPHA_END=1.0
ALPHA_RAMP_EPOCHS=80"
asv5_supcon_geodesic_temp_0.05-40162115.log,2026-01-16 13:05:48,asv5_supcon_geodesic_temp_0.05,facebook/wav2vec2-xls-r-300m,,geodesic,0.05,0.0,0.5,,,,,7,100,1.0,80,5,64,,10,1337,0.7,True,True,5e-05,0.0001,0.003,None,16000,1024,256,0.1,,,,,,,,,,,,,,,"TEMPERATURE=0.05
UNIFORMITY_WEIGHT=0.0
UNIFORMITY_T=0.5
TOPK_NEG=7
WARMUP_EPOCHS=100
ALPHA_END=1.0
ALPHA_RAMP_EPOCHS=80"
asv5_supcon_geodesic_temp_0.05-40167061.log,2026-01-16 14:12:19,asv5_supcon_geodesic_temp_0.05,facebook/wav2vec2-xls-r-300m,,geodesic,0.05,0.0,0.5,,,,,7,100,1.0,80,5,64,,10,1337,0.7,True,True,5e-05,0.0001,0.003,None,16000,1024,256,0.1,,,,,,,,,,,,,,,"TEMPERATURE=0.05
UNIFORMITY_WEIGHT=0.0
UNIFORMITY_T=0.5
TOPK_NEG=7
WARMUP_EPOCHS=100
ALPHA_END=1.0
ALPHA_RAMP_EPOCHS=80"
asv5_supcon_geodesic_temp_0.05-40172041.log,2026-01-16 14:24:32,asv5_supcon_geodesic_temp_0.05,facebook/wav2vec2-xls-r-300m,,geodesic,0.05,0.0,0.5,,,,,7,100,1.0,80,5,64,,10,1337,0.7,True,True,5e-05,0.0001,0.003,None,16000,1024,256,0.1,,,,,,,,,,,,,,,"TEMPERATURE=0.05
UNIFORMITY_WEIGHT=0.0
UNIFORMITY_T=0.5
TOPK_NEG=7
WARMUP_EPOCHS=100
ALPHA_END=1.0
ALPHA_RAMP_EPOCHS=80"
asv5_supcon_geodesic_temp_0.05-40186662.log,2026-01-16 16:55:54,asv5_supcon_geodesic_temp_0.05,facebook/wav2vec2-xls-r-300m,,geodesic,0.05,0.0,0.5,,,,,7,100,1.0,80,5,64,,10,1337,0.7,True,True,5e-05,0.0001,0.003,None,16000,1024,256,0.1,,,,,,,,,,,,,,,"TEMPERATURE=0.05
UNIFORMITY_WEIGHT=0.0
UNIFORMITY_T=0.5
TOPK_NEG=7
WARMUP_EPOCHS=100
ALPHA_END=1.0
ALPHA_RAMP_EPOCHS=80"
asv5_supcon_geodesic_temp_0.05-40195727.log,2026-01-16 20:16:55,asv5_supcon_geodesic_temp_0.05,facebook/wav2vec2-xls-r-300m,,geodesic,0.05,0.0,0.5,,,,,7,100,1.0,80,5,64,,10,1337,0.7,True,True,5e-05,0.0001,0.003,None,16000,1024,256,0.1,,,,,,,,,,,,,,,"TEMPERATURE=0.05
UNIFORMITY_WEIGHT=0.0
UNIFORMITY_T=0.5
TOPK_NEG=7
WARMUP_EPOCHS=100
ALPHA_END=1.0
ALPHA_RAMP_EPOCHS=80"
asv5_supcon_geodesic_temp_0.05_uni_weight_0.01_uni_t_0.5-39934716.log,2026-01-15 03:03:03,asv5_supcon_geodesic_temp_0.05_uni_weight_0.01_uni_t_0.5,facebook/wav2vec2-xls-r-300m,,geodesic,0.05,0.01,0.5,,,,,15,100,1.0,80,5,32,,16,1337,0.7,True,True,0.05,0.0001,0.003,None,16000,1024,256,0.1,,,,,,,,,,,,,,,"TEMPERATURE=0.05
UNIFORMITY_WEIGHT=0.01
UNIFORMITY_T=0.5
TOPK_NEG=15
WARMUP_EPOCHS=100
ALPHA_END=1.0
ALPHA_RAMP_EPOCHS=80"
asv5_supcon_geodesic_temp_0.05_uni_weight_0.01_uni_t_0.5-40217832.log,2026-01-17 16:02:09,asv5_supcon_geodesic_temp_0.05_uni_weight_0.01_uni_t_0.5,facebook/wav2vec2-xls-r-300m,,geodesic,0.05,0.01,0.5,,,,,7,100,1.0,80,5,64,,10,1337,0.7,True,True,5e-05,0.0001,0.003,None,16000,1024,256,0.1,,,3.4328,1,2.7372,3.8244,,,,,,,,,"TEMPERATURE=0.05
UNIFORMITY_WEIGHT=0.01
UNIFORMITY_T=0.5
TOPK_NEG=7
WARMUP_EPOCHS=100
ALPHA_END=1.0
ALPHA_RAMP_EPOCHS=80"
asv5_supcon_geodesic_temp_0.05_uni_weight_0.01_uni_t_0.5-40236099.log,2026-01-18 01:12:53,asv5_supcon_geodesic_temp_0.05_uni_weight_0.01_uni_t_0.5,facebook/wav2vec2-xls-r-300m,,geodesic,0.05,0.01,0.5,,,,,7,100,1.0,80,5,64,,10,1337,0.0,True,True,0.005,1e-05,0.003,None,16000,1024,256,0.1,,,3.5772,1,2.7991,3.5772,,,,,,,,,"TEMPERATURE=0.05
UNIFORMITY_WEIGHT=0.01
UNIFORMITY_T=0.5
TOPK_NEG=7
WARMUP_EPOCHS=100
ALPHA_END=1.0
ALPHA_RAMP_EPOCHS=80"
asv5_supcon_geodesic_temp_0.05_uni_weight_0.01_uni_t_0.5-40236931.log,2026-01-18 01:47:16,asv5_supcon_geodesic_temp_0.05_uni_weight_0.01_uni_t_0.5,facebook/wav2vec2-xls-r-300m,,geodesic,0.05,0.01,0.5,,,,,7,100,1.0,80,5,64,,10,1337,0.0,True,True,0.005,1e-05,0.003,None,16000,1024,256,0.1,,,,,,,,,,,,,,,"TEMPERATURE=0.05
UNIFORMITY_WEIGHT=0.01
UNIFORMITY_T=0.5
TOPK_NEG=7
WARMUP_EPOCHS=100
ALPHA_END=1.0
ALPHA_RAMP_EPOCHS=80"
asv5_supcon_geodesic_temp_0.05_uni_weight_0.01_uni_t_0.5-40237022.log,2026-01-18 01:53:50,asv5_supcon_geodesic_temp_0.05_uni_weight_0.01_uni_t_0.5,facebook/wav2vec2-xls-r-300m,,geodesic,0.05,0.01,0.5,,,,,7,100,1.0,80,5,32,,10,1337,0.0,True,True,0.005,1e-05,0.003,None,16000,1024,256,0.1,,,2.8559,1,1.9669,3.059,,,,,,,,,"TEMPERATURE=0.05
UNIFORMITY_WEIGHT=0.01
UNIFORMITY_T=0.5
TOPK_NEG=7
WARMUP_EPOCHS=100
ALPHA_END=1.0
ALPHA_RAMP_EPOCHS=80"
asv5_supcon_geodesic_temp_0.2-40205175.log,2026-01-17 00:00:04,asv5_supcon_geodesic_temp_0.2,facebook/wav2vec2-xls-r-300m,,geodesic,0.2,0.0,0.5,,,,,7,100,1.0,80,5,64,,10,1337,0.7,True,True,5e-05,0.0001,0.003,None,16000,1024,256,0.1,,,3.4208,1,2.847,3.4208,,,,,,,,,"TEMPERATURE=0.2
UNIFORMITY_WEIGHT=0.0
UNIFORMITY_T=0.5
TOPK_NEG=7
WARMUP_EPOCHS=100
ALPHA_END=1.0
ALPHA_RAMP_EPOCHS=80"
asv5_supcon_geodesic_temp_0.2-40206437.log,2026-01-17 01:24:56,asv5_supcon_geodesic_temp_0.2,facebook/wav2vec2-xls-r-300m,,geodesic,0.2,0.0,0.5,,,,,7,100,1.0,80,5,64,,10,1337,0.7,True,True,5e-05,0.0001,0.003,None,16000,1024,256,0.1,,,3.514,8,2.7368,3.5918,,,,,,,,,"TEMPERATURE=0.2
UNIFORMITY_WEIGHT=0.0
UNIFORMITY_T=0.5
TOPK_NEG=7
WARMUP_EPOCHS=100
ALPHA_END=1.0
ALPHA_RAMP_EPOCHS=80"
asv5_supcon_geodesic_temp_0.2-40219499.log,2026-01-17 16:33:23,asv5_supcon_geodesic_temp_0.2,facebook/wav2vec2-xls-r-300m,,geodesic,0.2,0.0,0.5,,,,,7,100,1.0,80,5,64,,10,1337,0.0,True,True,5e-05,0.0001,0.003,None,16000,1024,256,0.1,,,3.4376,10,2.7292,3.4376,,,,,,,,,"TEMPERATURE=0.2
UNIFORMITY_WEIGHT=0.0
UNIFORMITY_T=0.5
TOPK_NEG=7
WARMUP_EPOCHS=100
ALPHA_END=1.0
ALPHA_RAMP_EPOCHS=80"
asv5_supcon_geodesic_temp_0.2-40236080.log,2026-01-18 01:02:17,asv5_supcon_geodesic_temp_0.2,facebook/wav2vec2-xls-r-300m,,geodesic,0.2,0.0,0.5,,,,,7,100,1.0,80,5,64,,10,1337,0.0,True,True,0.005,1e-05,0.003,None,16000,1024,256,0.1,,,3.494,1,2.7352,3.9798,,,,,,,,,"TEMPERATURE=0.2
UNIFORMITY_WEIGHT=0.0
UNIFORMITY_T=0.5
TOPK_NEG=7
WARMUP_EPOCHS=100
ALPHA_END=1.0
ALPHA_RAMP_EPOCHS=80"
asv5_supcon_geodesic_temp_0.2-40236949.log,2026-01-18 01:48:47,asv5_supcon_geodesic_temp_0.2,facebook/wav2vec2-xls-r-300m,,geodesic,0.2,0.0,0.5,,,,,7,100,1.0,80,5,64,,10,1337,0.0,True,True,0.005,1e-05,0.003,None,16000,1024,256,0.1,,,,,,,,,,,,,,,"TEMPERATURE=0.2
UNIFORMITY_WEIGHT=0.0
UNIFORMITY_T=0.5
TOPK_NEG=7
WARMUP_EPOCHS=100
ALPHA_END=1.0
ALPHA_RAMP_EPOCHS=80"
asv5_supcon_geodesic_temp_0.2-40237019.log,2026-01-18 01:53:50,asv5_supcon_geodesic_temp_0.2,facebook/wav2vec2-xls-r-300m,,geodesic,0.2,0.0,0.5,,,,,7,100,1.0,80,5,32,,10,1337,0.0,True,True,0.005,1e-05,0.003,None,16000,1024,256,0.1,,,2.942,2,1.9733,2.942,,,,,,,,,"TEMPERATURE=0.2
UNIFORMITY_WEIGHT=0.0
UNIFORMITY_T=0.5
TOPK_NEG=7
WARMUP_EPOCHS=100
ALPHA_END=1.0
ALPHA_RAMP_EPOCHS=80"
asv5_supcon_temp_0.05-40142740.log,2026-01-16 03:01:59,asv5_supcon_temp_0.05,facebook/wav2vec2-xls-r-300m,,cosine,0.05,0.0,0.5,,,,,7,100,1.0,80,5,64,,10,1337,0.7,True,True,5e-05,0.0001,0.003,None,16000,1024,256,0.1,,,,,,,,,,,,,,,"TEMPERATURE=0.05
UNIFORMITY_WEIGHT=0.0
UNIFORMITY_T=0.5
TOPK_NEG=7
WARMUP_EPOCHS=100
ALPHA_END=1.0
ALPHA_RAMP_EPOCHS=80"
asv5_supcon_temp_0.2-40142621.log,2026-01-16 02:08:04,asv5_supcon_temp_0.2,facebook/wav2vec2-xls-r-300m,,cosine,0.2,0.0,0.5,,,,,7,100,1.0,80,5,64,,10,1337,0.7,True,True,5e-05,0.0001,0.003,None,16000,1024,256,0.1,,,,,,,,,,,,,,,"TEMPERATURE=0.2
UNIFORMITY_WEIGHT=0.0
UNIFORMITY_T=0.5
TOPK_NEG=7
WARMUP_EPOCHS=100
ALPHA_END=1.0
ALPHA_RAMP_EPOCHS=80"
asv5_supcon_temp_0.2-40142736.log,2026-01-16 03:01:58,asv5_supcon_temp_0.2,facebook/wav2vec2-xls-r-300m,,cosine,0.2,0.0,0.5,,,,,7,100,1.0,80,5,64,,10,1337,0.7,True,True,5e-05,0.0001,0.003,None,16000,1024,256,0.1,,,,,,,,,,,,,,,"TEMPERATURE=0.2
UNIFORMITY_WEIGHT=0.0
UNIFORMITY_T=0.5
TOPK_NEG=7
WARMUP_EPOCHS=100
ALPHA_END=1.0
ALPHA_RAMP_EPOCHS=80"
asv5_supcon_temp_0.2-40205182.log,2026-01-17 00:00:34,asv5_supcon_temp_0.2,facebook/wav2vec2-xls-r-300m,,cosine,0.2,0.0,0.5,,,,,7,100,1.0,80,5,64,,10,1337,0.7,True,True,5e-05,0.0001,0.003,None,16000,1024,256,0.1,,,3.4204,1,2.8307,3.4204,,,,,,,,,"TEMPERATURE=0.2
UNIFORMITY_WEIGHT=0.0
UNIFORMITY_T=0.5
TOPK_NEG=7
WARMUP_EPOCHS=100
ALPHA_END=1.0
ALPHA_RAMP_EPOCHS=80"
asv5_supcon_temp_0.2-40206431.log,2026-01-17 01:24:26,asv5_supcon_temp_0.2,facebook/wav2vec2-xls-r-300m,,cosine,0.2,0.0,0.5,,,,,7,100,1.0,80,5,64,,10,1337,0.7,True,True,5e-05,0.0001,0.003,None,16000,1024,256,0.1,,,3.4738,2,2.7311,3.653,,,,,,,,,"TEMPERATURE=0.2
UNIFORMITY_WEIGHT=0.0
UNIFORMITY_T=0.5
TOPK_NEG=7
WARMUP_EPOCHS=100
ALPHA_END=1.0
ALPHA_RAMP_EPOCHS=80"
asv5_supcon_temp_0.6-39934774.log,2026-01-15 06:12:20,asv5_supcon_temp_0.6,facebook/wav2vec2-xls-r-300m,,cosine,0.6,0.0,0.5,,,,,15,100,1.0,80,5,32,,16,1337,0.7,True,True,0.05,0.0001,0.003,None,16000,1024,256,0.1,,,,,,,,,,,,,,,"TEMPERATURE=0.6
UNIFORMITY_WEIGHT=0.0
UNIFORMITY_T=0.5
TOPK_NEG=15
WARMUP_EPOCHS=100
ALPHA_END=1.0
ALPHA_RAMP_EPOCHS=80"
asv5_supcon_temp_0.6-40098874.log,2026-01-15 13:57:24,asv5_supcon_temp_0.6,facebook/wav2vec2-xls-r-300m,,cosine,0.6,0.0,0.5,,,,,15,100,1.0,80,5,32,,10,1337,0.7,True,True,0.05,0.0001,0.003,None,16000,1024,256,0.1,,,,,,,,,,,,,,,"TEMPERATURE=0.6
UNIFORMITY_WEIGHT=0.0
UNIFORMITY_T=0.5
TOPK_NEG=15
WARMUP_EPOCHS=100
ALPHA_END=1.0
ALPHA_RAMP_EPOCHS=80"
asv5_supcon_temp_0.6-40100181.log,2026-01-15 14:06:03,asv5_supcon_temp_0.6,facebook/wav2vec2-xls-r-300m,,cosine,0.6,0.0,0.5,,,,,7,100,1.0,80,5,32,,10,1337,0.7,True,True,0.05,0.0001,0.003,None,16000,1024,256,0.1,,,,,,,,,,,,,,,"TEMPERATURE=0.6
UNIFORMITY_WEIGHT=0.0
UNIFORMITY_T=0.5
TOPK_NEG=7
WARMUP_EPOCHS=100
ALPHA_END=1.0
ALPHA_RAMP_EPOCHS=80"
asv5_supcon_temp_0.6-40100247.log,2026-01-15 14:12:01,asv5_supcon_temp_0.6,facebook/wav2vec2-xls-r-300m,,cosine,0.6,0.0,0.5,,,,,7,100,1.0,80,5,32,,10,1337,0.7,True,True,0.05,0.0001,0.003,None,16000,1024,256,0.1,,,,,,,,,,,,,,,"TEMPERATURE=0.6
UNIFORMITY_WEIGHT=0.0
UNIFORMITY_T=0.5
TOPK_NEG=7
WARMUP_EPOCHS=100
ALPHA_END=1.0
ALPHA_RAMP_EPOCHS=80"
asv5_supcon_temp_0.6-40100974.log,2026-01-15 14:25:06,asv5_supcon_temp_0.6,facebook/wav2vec2-xls-r-300m,,cosine,0.6,0.0,0.5,,,,,7,100,1.0,80,5,32,,10,1337,0.7,True,True,0.05,0.0001,0.003,None,16000,1024,256,0.1,,,,,,,,,,,,,,,"TEMPERATURE=0.6
UNIFORMITY_WEIGHT=0.0
UNIFORMITY_T=0.5
TOPK_NEG=7
WARMUP_EPOCHS=100
ALPHA_END=1.0
ALPHA_RAMP_EPOCHS=80"
asv5_supcon_temp_0.6-40117641.log,2026-01-15 17:46:31,asv5_supcon_temp_0.6,facebook/wav2vec2-xls-r-300m,,cosine,0.6,0.0,0.5,,,,,7,100,1.0,80,5,64,,10,1337,0.7,True,True,0.05,0.0001,0.003,None,16000,1024,256,0.1,,,,,,,,,,,,,,,"TEMPERATURE=0.6
UNIFORMITY_WEIGHT=0.0
UNIFORMITY_T=0.5
TOPK_NEG=7
WARMUP_EPOCHS=100
ALPHA_END=1.0
ALPHA_RAMP_EPOCHS=80"
asv5_supcon_temp_0.6-40118497.log,2026-01-15 18:16:37,asv5_supcon_temp_0.6,facebook/wav2vec2-xls-r-300m,,cosine,0.6,0.0,0.5,,,,,7,100,1.0,80,5,64,,10,1337,0.7,True,True,0.05,0.0001,0.003,None,16000,1024,256,0.1,,,,,,,,,,,,,,,"TEMPERATURE=0.6
UNIFORMITY_WEIGHT=0.0
UNIFORMITY_T=0.5
TOPK_NEG=7
WARMUP_EPOCHS=100
ALPHA_END=1.0
ALPHA_RAMP_EPOCHS=80"
asv5_supcon_temp_0.6-40120230.log,2026-01-15 18:33:12,asv5_supcon_temp_0.6,facebook/wav2vec2-xls-r-300m,,cosine,0.6,0.0,0.5,,,,,7,100,1.0,80,5,64,,10,1337,0.7,True,True,0.05,0.0001,0.003,None,16000,1024,256,0.1,,,,,,,,,,,,,,,"TEMPERATURE=0.6
UNIFORMITY_WEIGHT=0.0
UNIFORMITY_T=0.5
TOPK_NEG=7
WARMUP_EPOCHS=100
ALPHA_END=1.0
ALPHA_RAMP_EPOCHS=80"
asv5_supcon_temp_0.6-40135102.log,2026-01-16 01:09:08,asv5_supcon_temp_0.6,facebook/wav2vec2-xls-r-300m,,cosine,0.6,0.0,0.5,,,,,7,100,1.0,80,5,64,,10,1337,0.7,True,True,0.05,0.0001,0.003,None,16000,1024,256,0.1,,,,,,,,,,,,,,,"TEMPERATURE=0.6
UNIFORMITY_WEIGHT=0.0
UNIFORMITY_T=0.5
TOPK_NEG=7
WARMUP_EPOCHS=100
ALPHA_END=1.0
ALPHA_RAMP_EPOCHS=80"
asv5_supcon_temp_0.6-40135762.log,2026-01-16 01:29:55,asv5_supcon_temp_0.6,facebook/wav2vec2-xls-r-300m,,cosine,0.6,0.0,0.5,,,,,7,100,1.0,80,5,64,,10,1337,0.7,True,True,5e-05,0.0001,0.003,None,16000,1024,256,0.1,,,,,,,,,,,,,,,"TEMPERATURE=0.6
UNIFORMITY_WEIGHT=0.0
UNIFORMITY_T=0.5
TOPK_NEG=7
WARMUP_EPOCHS=100
ALPHA_END=1.0
ALPHA_RAMP_EPOCHS=80"
asv5_supcon_temp_0.6-40139396.log,2026-01-16 01:54:15,asv5_supcon_temp_0.6,facebook/wav2vec2-xls-r-300m,,cosine,0.6,0.0,0.5,,,,,7,100,1.0,80,5,64,,10,1337,0.7,True,True,5e-05,0.0001,0.003,None,16000,1024,256,0.1,,,,,,,,,,,,,,,"TEMPERATURE=0.6
UNIFORMITY_WEIGHT=0.0
UNIFORMITY_T=0.5
TOPK_NEG=7
WARMUP_EPOCHS=100
ALPHA_END=1.0
ALPHA_RAMP_EPOCHS=80"
asv5_supcon_temp_0.6-40142604.log,2026-01-16 02:01:27,asv5_supcon_temp_0.6,facebook/wav2vec2-xls-r-300m,,cosine,0.6,0.0,0.5,,,,,7,100,1.0,80,5,64,,10,1337,0.7,True,True,5e-05,0.0001,0.003,None,16000,1024,256,0.1,,,,,,,,,,,,,,,"TEMPERATURE=0.6
UNIFORMITY_WEIGHT=0.0
UNIFORMITY_T=0.5
TOPK_NEG=7
WARMUP_EPOCHS=100
ALPHA_END=1.0
ALPHA_RAMP_EPOCHS=80"
asv5_windowed_supcon_geodesic_temp_0.05-40237487.log,2026-01-18 02:52:29,asv5_windowed_supcon_geodesic_temp_0.05,facebook/wav2vec2-xls-r-300m,,geodesic,0.05,0.0,2.0,,,,,15,100,1.0,80,5,32,,6,1337,0.7,True,True,0.005,1e-05,0.003,10000,16000,1024,256,0.1,False,False,,,,,,,,,,,,,"TEMPERATURE=0.05
UNIFORMITY_WEIGHT=0.0
UNIFORMITY_T=2.0
TOPK_NEG=15
WARMUP_EPOCHS=100
ALPHA_END=1.0
ALPHA_RAMP_EPOCHS=80"
asv5_windowed_supcon_geodesic_temp_0.05-40237512.log,2026-01-18 02:56:31,asv5_windowed_supcon_geodesic_temp_0.05,facebook/wav2vec2-xls-r-300m,,geodesic,0.05,0.0,2.0,,,,,15,100,1.0,80,5,32,,6,1337,0.0,False,True,0.005,1e-05,0.003,10000,16000,1024,256,0.1,False,False,,,,,,,,,,,,,"TEMPERATURE=0.05
UNIFORMITY_WEIGHT=0.0
UNIFORMITY_T=2.0
TOPK_NEG=15
WARMUP_EPOCHS=100
ALPHA_END=1.0
ALPHA_RAMP_EPOCHS=80"
asv5_windowed_supcon_geodesic_temp_0.05-40237586.log,2026-01-18 03:02:03,asv5_windowed_supcon_geodesic_temp_0.05,facebook/wav2vec2-xls-r-300m,,geodesic,0.05,0.0,2.0,,,,,15,100,1.0,80,5,32,,6,1337,0.0,False,True,0.005,1e-05,0.003,10000,16000,1024,256,0.1,False,False,3.1854,1,3.1562,3.6372,,,,,,,,,"TEMPERATURE=0.05
UNIFORMITY_WEIGHT=0.0
UNIFORMITY_T=2.0
TOPK_NEG=15
WARMUP_EPOCHS=100
ALPHA_END=1.0
ALPHA_RAMP_EPOCHS=80"
asv5_windowed_supcon_geodesic_temp_0.05-40237923.log,2026-01-18 03:24:44,asv5_windowed_supcon_geodesic_temp_0.05,facebook/wav2vec2-xls-r-300m,,geodesic,0.05,0.0,2.0,,,,,15,100,1.0,80,5,32,,6,1337,0.0,False,True,0.005,1e-05,0.003,None,16000,1024,256,0.1,False,False,0.7372,194,0.0725,0.7401,,,,,,,,,"TEMPERATURE=0.05
UNIFORMITY_WEIGHT=0.0
UNIFORMITY_T=2.0
TOPK_NEG=15
WARMUP_EPOCHS=100
ALPHA_END=1.0
ALPHA_RAMP_EPOCHS=80"
asv5_windowed_supcon_geodesic_temp_0.05-40237950.log,2026-01-18 06:02:59,asv5_windowed_supcon_geodesic_temp_0.05,facebook/wav2vec2-xls-r-300m,,geodesic,0.05,0.0,2.0,,,,,15,100,1.0,80,5,32,,6,1337,0.0,False,True,0.005,1e-05,0.003,None,16000,1024,256,0.1,False,False,0.7372,194,0.0725,0.7401,,,,,,,,,"TEMPERATURE=0.05
UNIFORMITY_WEIGHT=0.0
UNIFORMITY_T=2.0
TOPK_NEG=15
WARMUP_EPOCHS=100
ALPHA_END=1.0
ALPHA_RAMP_EPOCHS=80"
asv5_windowed_supcon_geodesic_temp_0.05-40265245.log,2026-01-18 15:11:20,asv5_windowed_supcon_geodesic_temp_0.05,facebook/wav2vec2-xls-r-300m,,geodesic,0.05,0.0,2.0,,,,,15,100,1.0,80,5,32,,6,1337,0.0,False,True,0.005,1e-05,0.003,None,16000,1024,256,0.1,False,False,2.5393,1,2.4159,3.0671,,,,,,,,,"TEMPERATURE=0.05
UNIFORMITY_WEIGHT=0.0
UNIFORMITY_T=2.0
TOPK_NEG=15
WARMUP_EPOCHS=100
ALPHA_END=1.0
ALPHA_RAMP_EPOCHS=80"
hbm_256_mem_bank_16384_supcon_geodesic_temp_0.05-41455541.log,2026-02-01 02:33:12,hbm_256_mem_bank_16384_supcon_geodesic_temp_0.05,,,,,,,16384,1,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"QUEUE_SIZE=16384
GLOBAL_CENTER=1"
hbm_256_mem_bank_16384_supcon_geodesic_temp_0.05-41455546.log,2026-02-01 02:36:43,hbm_256_mem_bank_16384_supcon_geodesic_temp_0.05,facebook/wav2vec2-xls-r-300m,wav2vec2-xls-r-300m,geodesic,0.05,0.0,0.5,16384,1,1,1,256,3,0.9,20,10,32,1,4,1337,0.7,True,True,0.005,1e-05,0.003,None,16000,1024,256,0.1,False,False,1.1974,20,1.1923,1.1974,2.2840294364113847,21.266055769524332,14.91897474963279,37.83667442734715,57.61039449440645,,,,"TEMPERATURE=0.05
UNIFORMITY_WEIGHT=0.0
UNIFORMITY_T=0.5
QUEUE_SIZE=16384
GLOBAL_CENTER=1
TOPK_NEG=256
WARMUP_EPOCHS=3
ALPHA_END=0.9
ALPHA_RAMP_EPOCHS=20"
hbm_256_mem_bank_16384_supcon_geodesic_temp_0.05_uni_weight_0.01_uni_t_0.5-41455533.log,2026-02-01 02:29:41,hbm_256_mem_bank_16384_supcon_geodesic_temp_0.05_uni_weight_0.01_uni_t_0.5,,,,,,,16384,1,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,"QUEUE_SIZE=16384
GLOBAL_CENTER=1"
hbm_256_mem_bank_16384_supcon_geodesic_temp_0.05_uni_weight_0.01_uni_t_0.5-41455553.log,2026-02-01 02:39:14,hbm_256_mem_bank_16384_supcon_geodesic_temp_0.05_uni_weight_0.01_uni_t_0.5,facebook/wav2vec2-xls-r-300m,wav2vec2-xls-r-300m,geodesic,0.05,0.01,0.5,16384,1,1,1,256,3,0.9,20,10,32,1,4,1337,0.7,True,True,0.005,1e-05,0.003,None,16000,1024,256,0.1,False,False,1.174,17,1.17,1.174,0.46046435760392773,23.043826280039877,14.802276939868264,46.452842857065974,60.51916734550433,,,,"TEMPERATURE=0.05
UNIFORMITY_WEIGHT=0.01
UNIFORMITY_T=0.5
QUEUE_SIZE=16384
GLOBAL_CENTER=1
TOPK_NEG=256
WARMUP_EPOCHS=3
ALPHA_END=0.9
ALPHA_RAMP_EPOCHS=20"
